-183.217, 78.318, 1.422,  1.765
-183.200, 78.273, 1.428,  1.798
-183.183, 78.228, 1.433,  1.831
-183.166, 78.183, 1.438,  1.864
-183.149, 78.138, 1.443,  1.897
-183.131, 78.093, 1.448,  1.930
-183.114, 78.047, 1.453,  1.963
-183.096, 78.002, 1.457,  1.996
-183.079, 77.956, 1.461,  2.029
-183.061, 77.911, 1.466,  2.062
-183.043, 77.865, 1.470,  2.095
-183.025, 77.819, 1.474,  2.128
-183.007, 77.773, 1.478,  2.161
-182.989, 77.727, 1.481,  2.194
-182.971, 77.681, 1.485,  2.227
-182.953, 77.635, 1.489,  2.260
-182.935, 77.588, 1.493,  2.293
-182.916, 77.542, 1.497,  2.326
-182.898, 77.495, 1.501,  2.359
-182.880, 77.448, 1.506,  2.392
-182.861, 77.401, 1.510,  2.425
-182.843, 77.354, 1.514,  2.458
-182.824, 77.307, 1.519,  2.491
-182.806, 77.260, 1.523,  2.524
-182.787, 77.212, 1.527,  2.557
-182.769, 77.165, 1.532,  2.590
-182.750, 77.117, 1.536,  2.623
-182.731, 77.069, 1.541,  2.656
-182.713, 77.021, 1.545,  2.689
-182.694, 76.973, 1.550,  2.722
-182.675, 76.925, 1.554,  2.755
-182.657, 76.876, 1.559,  2.788
-182.638, 76.828, 1.563,  2.821
-182.619, 76.779, 1.568,  2.854
-182.600, 76.730, 1.572,  2.887
-182.582, 76.681, 1.577,  2.920
-182.563, 76.632, 1.581,  2.953
-182.544, 76.582, 1.586,  2.986
-182.526, 76.533, 1.590,  3.019
-182.507, 76.483, 1.595,  3.052
-182.488, 76.433, 1.599,  3.085
-182.470, 76.383, 1.604,  3.118
-182.451, 76.333, 1.609,  3.151
-182.433, 76.282, 1.613,  3.184
-182.414, 76.232, 1.618,  3.217
-182.396, 76.181, 1.622,  3.250
-182.377, 76.130, 1.627,  3.283
-182.359, 76.079, 1.631,  3.316
-182.340, 76.027, 1.636,  3.349
-182.322, 75.976, 1.641,  3.382
-182.304, 75.924, 1.645,  3.415
-182.286, 75.872, 1.650,  3.448
-182.268, 75.820, 1.655,  3.481
-182.249, 75.768, 1.660,  3.514
-182.231, 75.716, 1.665,  3.547
-182.214, 75.663, 1.669,  3.580
-182.196, 75.610, 1.674,  3.613
-182.178, 75.557, 1.679,  3.646
-182.160, 75.504, 1.684,  3.679
-182.142, 75.450, 1.689,  3.712
-182.125, 75.397, 1.694,  3.745
-182.107, 75.343, 1.699,  3.778
-182.090, 75.289, 1.704,  3.811
-182.072, 75.235, 1.709,  3.844
-182.055, 75.180, 1.714,  3.877
-182.038, 75.126, 1.719,  3.910
-182.021, 75.071, 1.724,  3.943
-182.004, 75.016, 1.729,  3.976
-181.987, 74.960, 1.734,  4.009
-181.970, 74.905, 1.739,  4.042
-181.954, 74.849, 1.744,  4.075
-181.937, 74.793, 1.749,  4.108
-181.921, 74.737, 1.754,  4.141
-181.904, 74.681, 1.759,  4.174
-181.888, 74.624, 1.765,  4.207
-181.872, 74.568, 1.770,  4.240
-181.856, 74.511, 1.775,  4.273
-181.840, 74.454, 1.780,  4.306
-181.824, 74.396, 1.785,  4.339
-181.808, 74.339, 1.791,  4.372
-181.793, 74.281, 1.796,  4.405
-181.777, 74.223, 1.801,  4.438
-181.762, 74.164, 1.807,  4.471
-181.747, 74.106, 1.812,  4.504
-181.732, 74.047, 1.817,  4.537
-181.717, 73.988, 1.823,  4.570
-181.702, 73.929, 1.828,  4.603
-181.687, 73.870, 1.834,  4.636
-181.673, 73.810, 1.839,  4.669
-181.658, 73.750, 1.845,  4.702
-181.644, 73.690, 1.850,  4.735
-181.630, 73.630, 1.856,  4.768
-181.616, 73.570, 1.861,  4.801
-181.602, 73.509, 1.867,  4.834
-181.589, 73.448, 1.873,  4.867
-181.575, 73.387, 1.878,  4.900
-181.562, 73.325, 1.884,  4.933
-181.549, 73.264, 1.889,  4.966
-181.536, 73.202, 1.895,  4.999
-181.523, 73.140, 1.901,  5.032
-181.510, 73.077, 1.907,  5.065
-181.497, 73.015, 1.912,  5.098
-181.485, 72.952, 1.918,  5.131
-181.473, 72.889, 1.924,  5.164
-181.461, 72.826, 1.930,  5.197
-181.449, 72.762, 1.936,  5.230
-181.437, 72.698, 1.941,  5.263
-181.426, 72.634, 1.947,  5.296
-181.414, 72.570, 1.953,  5.329
-181.403, 72.506, 1.959,  5.362
-181.392, 72.441, 1.965,  5.395
-181.381, 72.376, 1.971,  5.428
-181.371, 72.311, 1.977,  5.461
-181.360, 72.246, 1.983,  5.494
-181.350, 72.180, 1.989,  5.527
-181.340, 72.115, 1.995,  5.560
-181.330, 72.048, 2.001,  5.593
-181.320, 71.982, 2.007,  5.626
-181.310, 71.916, 2.013,  5.659
-181.301, 71.849, 2.019,  5.692
-181.292, 71.782, 2.026,  5.725
-181.283, 71.715, 2.032,  5.758
-181.274, 71.647, 2.038,  5.791
-181.265, 71.580, 2.044,  5.824
-181.257, 71.512, 2.050,  5.857
-181.248, 71.444, 2.057,  5.890
-181.240, 71.375, 2.063,  5.923
-181.232, 71.307, 2.069,  5.956
-181.224, 71.238, 2.076,  5.989
-181.217, 71.169, 2.082,  6.022
-181.210, 71.099, 2.088,  6.055
-181.202, 71.030, 2.095,  6.088
-181.195, 70.960, 2.101,  6.121
-181.189, 70.890, 2.108,  6.154
-181.182, 70.820, 2.114,  6.187
-181.176, 70.749, 2.121,  6.220
-181.169, 70.679, 2.127,  6.253
-181.163, 70.608, 2.134,  6.286
-181.157, 70.537, 2.140,  6.319
-181.152, 70.465, 2.147,  6.352
-181.146, 70.394, 2.153,  6.385
-181.141, 70.322, 2.160,  6.418
-181.136, 70.250, 2.167,  6.451
-181.131, 70.177, 2.173,  6.484
-181.126, 70.105, 2.180,  6.517
-181.122, 70.032, 2.187,  6.550
-181.117, 69.959, 2.193,  6.583
-181.113, 69.885, 2.200,  6.616
-181.109, 69.812, 2.207,  6.649
-181.105, 69.738, 2.214,  6.682
-181.102, 69.664, 2.220,  6.715
-181.098, 69.590, 2.227,  6.748
-181.095, 69.516, 2.234,  6.781
-181.092, 69.441, 2.241,  6.814
-181.089, 69.366, 2.248,  6.847
-181.086, 69.291, 2.255,  6.880
-181.083, 69.215, 2.262,  6.913
-181.081, 69.140, 2.269,  6.946
-181.079, 69.064, 2.276,  6.979
-181.077, 68.988, 2.283,  7.012
-181.075, 68.911, 2.290,  7.045
-181.073, 68.835, 2.297,  7.078
-181.072, 68.758, 2.304,  7.111
-181.070, 68.681, 2.311,  7.144
-181.069, 68.604, 2.318,  7.177
-181.068, 68.526, 2.325,  7.210
-181.067, 68.448, 2.332,  7.243
-181.066, 68.370, 2.339,  7.276
-181.065, 68.292, 2.346,  7.309
-181.065, 68.214, 2.353,  7.342
-181.065, 68.135, 2.361,  7.375
-181.064, 68.056, 2.368,  7.408
-181.064, 67.977, 2.375,  7.441
-181.065, 67.898, 2.382,  7.474
-181.065, 67.818, 2.390,  7.507
-181.065, 67.738, 2.397,  7.540
-181.066, 67.658, 2.404,  7.573
-181.066, 67.577, 2.412,  7.606
-181.067, 67.497, 2.419,  7.639
-181.068, 67.416, 2.426,  7.672
-181.069, 67.335, 2.434,  7.705
-181.070, 67.253, 2.441,  7.738
-181.072, 67.172, 2.449,  7.771
-181.073, 67.090, 2.456,  7.804
-181.075, 67.008, 2.464,  7.837
-181.076, 66.925, 2.471,  7.870
-181.078, 66.843, 2.479,  7.903
-181.080, 66.760, 2.487,  7.936
-181.082, 66.677, 2.494,  7.969
-181.084, 66.594, 2.502,  8.002
-181.086, 66.510, 2.510,  8.035
-181.089, 66.426, 2.517,  8.068
-181.091, 66.342, 2.525,  8.101
-181.094, 66.258, 2.533,  8.134
-181.096, 66.173, 2.541,  8.167
-181.099, 66.088, 2.548,  8.200
-181.102, 66.003, 2.556,  8.233
-181.105, 65.918, 2.564,  8.266
-181.107, 65.832, 2.572,  8.299
-181.110, 65.746, 2.580,  8.332
-181.114, 65.660, 2.587,  8.365
-181.117, 65.573, 2.595,  8.398
-181.120, 65.487, 2.603,  8.431
-181.123, 65.400, 2.611,  8.464
-181.127, 65.313, 2.619,  8.497
-181.130, 65.225, 2.627,  8.530
-181.134, 65.137, 2.635,  8.563
-181.137, 65.050, 2.643,  8.596
-181.141, 64.961, 2.651,  8.629
-181.144, 64.873, 2.660,  8.662
-181.148, 64.784, 2.668,  8.695
-181.152, 64.695, 2.676,  8.728
-181.156, 64.606, 2.684,  8.761
-181.159, 64.516, 2.692,  8.794
-181.163, 64.426, 2.701,  8.827
-181.167, 64.336, 2.709,  8.860
-181.171, 64.245, 2.717,  8.893
-181.175, 64.155, 2.726,  8.926
-181.179, 64.064, 2.734,  8.959
-181.183, 63.972, 2.743,  8.992
-181.187, 63.881, 2.751,  9.025
-181.191, 63.789, 2.760,  9.058
-181.195, 63.697, 2.768,  9.091
-181.199, 63.605, 2.776,  9.124
-181.203, 63.512, 2.785,  9.157
-181.208, 63.419, 2.793,  9.190
-181.212, 63.326, 2.802,  9.223
-181.216, 63.232, 2.811,  9.256
-181.220, 63.138, 2.819,  9.289
-181.224, 63.044, 2.828,  9.322
-181.228, 62.950, 2.837,  9.355
-181.232, 62.855, 2.845,  9.388
-181.236, 62.760, 2.854,  9.421
-181.241, 62.665, 2.863,  9.454
-181.245, 62.569, 2.872,  9.487
-181.249, 62.473, 2.881,  9.520
-181.253, 62.377, 2.890,  9.553
-181.257, 62.281, 2.898,  9.586
-181.261, 62.184, 2.907,  9.619
-181.265, 62.087, 2.916,  9.652
-181.269, 61.990, 2.925,  9.685
-181.273, 61.892, 2.934,  9.718
-181.277, 61.794, 2.943,  9.751
-181.281, 61.696, 2.953,  9.784
-181.284, 61.597, 2.962,  9.817
-181.288, 61.498, 2.971,  9.850
-181.292, 61.399, 2.980,  9.883
-181.296, 61.300, 2.989,  9.916
-181.300, 61.200, 2.999,  9.949
-181.303, 61.100, 3.008,  9.982
-181.307, 60.999, 3.017, 10.015
-181.310, 60.898, 3.026, 10.048
-181.314, 60.797, 3.036, 10.081
-181.318, 60.696, 3.045, 10.114
-181.321, 60.594, 3.055, 10.147
-181.324, 60.492, 3.064, 10.180
-181.328, 60.390, 3.074, 10.213
-181.331, 60.287, 3.083, 10.246
-181.334, 60.184, 3.093, 10.279
-181.338, 60.081, 3.103, 10.312
-181.341, 59.977, 3.112, 10.345
-181.344, 59.874, 3.122, 10.378
-181.347, 59.769, 3.131, 10.411
-181.350, 59.665, 3.141, 10.444
-181.353, 59.560, 3.151, 10.477
-181.356, 59.455, 3.161, 10.510
-181.359, 59.349, 3.171, 10.543
-181.361, 59.243, 3.181, 10.576
-181.364, 59.137, 3.191, 10.609
-181.367, 59.030, 3.200, 10.642
-181.369, 58.923, 3.210, 10.675
-181.372, 58.816, 3.220, 10.708
-181.374, 58.709, 3.230, 10.741
-181.377, 58.601, 3.240, 10.774
-181.379, 58.492, 3.250, 10.807
-181.381, 58.384, 3.261, 10.840
-181.384, 58.275, 3.271, 10.873
-181.386, 58.166, 3.281, 10.906
-181.388, 58.056, 3.291, 10.939
-181.390, 57.946, 3.301, 10.972
-181.392, 57.836, 3.312, 11.005
-181.394, 57.725, 3.322, 11.038
-181.396, 57.614, 3.332, 11.071
-181.398, 57.503, 3.343, 11.104
-181.399, 57.391, 3.353, 11.137
-181.401, 57.279, 3.364, 11.170
-181.403, 57.167, 3.374, 11.203
-181.404, 57.054, 3.385, 11.236
-181.406, 56.941, 3.395, 11.269
-181.407, 56.828, 3.406, 11.302
-181.409, 56.714, 3.417, 11.335
-181.410, 56.600, 3.427, 11.368
-181.411, 56.485, 3.438, 11.401
-181.412, 56.370, 3.449, 11.434
-181.413, 56.255, 3.459, 11.467
-181.414, 56.139, 3.470, 11.500
-181.416, 56.024, 3.481, 11.533
-181.416, 55.907, 3.492, 11.566
-181.417, 55.791, 3.503, 11.599
-181.418, 55.673, 3.514, 11.632
-181.419, 55.556, 3.525, 11.665
-181.420, 55.438, 3.536, 11.698
-181.420, 55.320, 3.547, 11.731
-181.421, 55.202, 3.558, 11.764
-181.422, 55.083, 3.569, 11.797
-181.422, 54.964, 3.581, 11.830
-181.423, 54.844, 3.592, 11.863
-181.423, 54.724, 3.603, 11.896
-181.424, 54.603, 3.614, 11.929
-181.424, 54.483, 3.626, 11.962
-181.424, 54.362, 3.637, 11.995
-181.425, 54.240, 3.648, 12.028
-181.425, 54.118, 3.660, 12.061
-181.425, 53.996, 3.671, 12.094
-181.425, 53.873, 3.683, 12.127
-181.425, 53.750, 3.694, 12.160
-181.425, 53.627, 3.706, 12.193
-181.425, 53.503, 3.718, 12.226
-181.425, 53.379, 3.729, 12.259
-181.425, 53.254, 3.741, 12.292
-181.425, 53.129, 3.753, 12.325
-181.425, 53.004, 3.765, 12.358
-181.425, 52.878, 3.777, 12.391
-181.425, 52.752, 3.789, 12.424
-181.424, 52.625, 3.800, 12.457
-181.424, 52.498, 3.812, 12.490
-181.424, 52.371, 3.824, 12.523
-181.424, 52.243, 3.836, 12.556
-181.423, 52.115, 3.848, 12.589
-181.423, 51.986, 3.861, 12.622
-181.423, 51.857, 3.873, 12.655
-181.422, 51.728, 3.885, 12.688
-181.422, 51.598, 3.897, 12.721
-181.421, 51.468, 3.910, 12.754
-181.421, 51.337, 3.922, 12.787
-181.420, 51.206, 3.934, 12.820
-181.420, 51.075, 3.946, 12.853
-181.419, 50.943, 3.958, 12.886
-181.419, 50.811, 3.970, 12.919
-181.418, 50.678, 3.983, 12.952
-181.418, 50.545, 3.995, 12.985
-181.417, 50.411, 4.007, 13.018
-181.417, 50.278, 4.019, 13.051
-181.416, 50.143, 4.032, 13.084
-181.415, 50.009, 4.044, 13.117
-181.415, 49.873, 4.056, 13.150
-181.414, 49.738, 4.069, 13.183
-181.414, 49.602, 4.082, 13.216
-181.413, 49.466, 4.094, 13.249
-181.413, 49.329, 4.107, 13.282
-181.412, 49.192, 4.120, 13.315
-181.411, 49.054, 4.132, 13.348
-181.411, 48.916, 4.145, 13.381
-181.410, 48.777, 4.158, 13.414
-181.409, 48.638, 4.171, 13.447
-181.409, 48.499, 4.184, 13.480
-181.408, 48.359, 4.197, 13.513
-181.408, 48.219, 4.210, 13.546
-181.407, 48.078, 4.223, 13.579
-181.406, 47.937, 4.236, 13.612
-181.406, 47.796, 4.249, 13.645
-181.405, 47.654, 4.262, 13.678
-181.405, 47.511, 4.276, 13.711
-181.404, 47.368, 4.289, 13.744
-181.404, 47.225, 4.302, 13.777
-181.403, 47.081, 4.316, 13.810
-181.402, 46.937, 4.329, 13.843
-181.402, 46.793, 4.342, 13.876
-181.401, 46.648, 4.356, 13.909
-181.401, 46.502, 4.369, 13.942
-181.400, 46.356, 4.383, 13.975
-181.400, 46.210, 4.397, 14.008
-181.399, 46.063, 4.410, 14.041
-181.399, 45.915, 4.424, 14.074
-181.398, 45.767, 4.438, 14.107
-181.398, 45.619, 4.451, 14.140
-181.398, 45.471, 4.465, 14.173
-181.397, 45.321, 4.479, 14.206
-181.397, 45.172, 4.493, 14.239
-181.396, 45.022, 4.507, 14.272
-181.396, 44.871, 4.521, 14.305
-181.396, 44.720, 4.535, 14.338
-181.395, 44.568, 4.549, 14.371
-181.395, 44.416, 4.564, 14.404
-181.395, 44.264, 4.578, 14.437
-181.394, 44.111, 4.592, 14.470
-181.394, 43.957, 4.606, 14.503
-181.394, 43.804, 4.621, 14.536
-181.393, 43.649, 4.635, 14.569
-181.393, 43.494, 4.649, 14.602
-181.393, 43.339, 4.664, 14.635
-181.393, 43.183, 4.678, 14.668
-181.392, 43.027, 4.693, 14.701
-181.392, 42.870, 4.708, 14.734
-181.392, 42.713, 4.722, 14.767
-181.392, 42.555, 4.737, 14.800
-181.391, 42.397, 4.752, 14.833
-181.391, 42.238, 4.767, 14.866
-181.391, 42.079, 4.781, 14.899
-181.391, 41.919, 4.796, 14.932
-181.391, 41.759, 4.811, 14.965
-181.391, 41.598, 4.826, 14.998
-181.391, 41.437, 4.842, 15.031
-181.391, 41.275, 4.857, 15.064
-181.390, 41.113, 4.872, 15.097
-181.390, 40.950, 4.887, 15.130
-181.390, 40.786, 4.902, 15.163
-181.390, 40.623, 4.918, 15.196
-181.390, 40.458, 4.933, 15.229
-181.390, 40.294, 4.948, 15.262
-181.390, 40.128, 4.964, 15.295
-181.390, 39.962, 4.979, 15.328
-181.390, 39.796, 4.995, 15.361
-181.390, 39.629, 5.011, 15.394
-181.390, 39.462, 5.026, 15.427
-181.390, 39.294, 5.042, 15.460
-181.390, 39.125, 5.058, 15.493
-181.390, 38.956, 5.074, 15.526
-181.390, 38.787, 5.090, 15.559
-181.390, 38.617, 5.104, 15.592
-181.390, 38.447, 5.110, 15.625
-181.390, 38.277, 5.095, 15.658
-181.390, 38.108, 5.077, 15.691
-181.390, 37.939, 5.065, 15.724
-181.390, 37.770, 5.058, 15.757
-181.390, 37.602, 5.057, 15.790
-181.390, 37.433, 5.063, 15.823
-181.390, 37.264, 5.076, 15.856
-181.390, 37.094, 5.096, 15.889
-181.390, 36.924, 5.121, 15.922
-181.390, 36.752, 5.153, 15.955
-181.390, 36.579, 5.189, 15.988
-181.390, 36.405, 5.229, 16.021
-181.390, 36.229, 5.271, 16.054
-181.390, 36.052, 5.314, 16.087
-181.390, 35.874, 5.355, 16.120
-181.390, 35.694, 5.394, 16.153
-181.390, 35.513, 5.430, 16.186
-181.390, 35.332, 5.461, 16.219
-181.390, 35.149, 5.488, 16.252
-181.390, 34.965, 5.510, 16.285
-181.390, 34.781, 5.528, 16.318
-181.390, 34.597, 5.542, 16.351
-181.390, 34.412, 5.553, 16.384
-181.390, 34.227, 5.561, 16.417
-181.390, 34.042, 5.567, 16.450
-181.390, 33.856, 5.572, 16.483
-181.390, 33.670, 5.576, 16.516
-181.390, 33.485, 5.581, 16.549
-181.390, 33.299, 5.586, 16.582
-181.390, 33.112, 5.593, 16.615
-181.390, 32.926, 5.601, 16.648
-181.390, 32.739, 5.612, 16.681
-181.390, 32.552, 5.625, 16.714
-181.390, 32.364, 5.640, 16.747
-181.390, 32.175, 5.658, 16.780
-181.390, 31.986, 5.678, 16.813
-181.389, 31.796, 5.700, 16.846
-181.389, 31.606, 5.724, 16.879
-181.389, 31.414, 5.749, 16.912
-181.389, 31.222, 5.775, 16.945
-181.389, 31.029, 5.802, 16.978
-181.389, 30.835, 5.828, 17.011
-181.389, 30.640, 5.854, 17.044
-181.389, 30.444, 5.879, 17.077
-181.389, 30.247, 5.902, 17.110
-181.389, 30.050, 5.925, 17.143
-181.388, 29.852, 5.946, 17.176
-181.388, 29.653, 5.965, 17.209
-181.388, 29.454, 5.984, 17.242
-181.388, 29.254, 6.001, 17.275
-181.388, 29.054, 6.017, 17.308
-181.388, 28.853, 6.033, 17.341
-181.387, 28.652, 6.048, 17.374
-181.387, 28.450, 6.063, 17.407
-181.387, 28.248, 6.078, 17.440
-181.387, 28.045, 6.093, 17.473
-181.387, 27.841, 6.109, 17.506
-181.387, 27.637, 6.126, 17.539
-181.386, 27.433, 6.143, 17.572
-181.386, 27.228, 6.161, 17.605
-181.386, 27.022, 6.181, 17.638
-181.386, 26.815, 6.201, 17.671
-181.385, 26.608, 6.222, 17.704
-181.385, 26.400, 6.243, 17.737
-181.385, 26.192, 6.265, 17.770
-181.385, 25.982, 6.288, 17.803
-181.384, 25.772, 6.311, 17.836
-181.384, 25.561, 6.334, 17.869
-181.384, 25.350, 6.356, 17.902
-181.384, 25.137, 6.379, 17.935
-181.383, 24.924, 6.401, 17.968
-181.383, 24.710, 6.423, 18.001
-181.383, 24.496, 6.444, 18.034
-181.382, 24.280, 6.465, 18.067
-181.382, 24.064, 6.485, 18.100
-181.382, 23.848, 6.505, 18.133
-181.382, 23.631, 6.524, 18.166
-181.381, 23.413, 6.544, 18.199
-181.381, 23.194, 6.563, 18.232
-181.381, 22.975, 6.583, 18.265
-181.380, 22.755, 6.602, 18.298
-181.380, 22.535, 6.622, 18.331
-181.380, 22.313, 6.642, 18.364
-181.379, 22.092, 6.663, 18.397
-181.379, 21.869, 6.684, 18.430
-181.379, 21.646, 6.705, 18.463
-181.378, 21.422, 6.727, 18.496
-181.378, 21.197, 6.749, 18.529
-181.378, 20.971, 6.772, 18.562
-181.377, 20.745, 6.794, 18.595
-181.377, 20.518, 6.817, 18.628
-181.376, 20.290, 6.839, 18.661
-181.376, 20.062, 6.861, 18.694
-181.376, 19.833, 6.884, 18.727
-181.375, 19.603, 6.906, 18.760
-181.375, 19.372, 6.928, 18.793
-181.374, 19.141, 6.949, 18.826
-181.374, 18.909, 6.971, 18.859
-181.374, 18.676, 6.993, 18.892
-181.373, 18.442, 7.014, 18.925
-181.373, 18.208, 7.036, 18.958
-181.372, 17.973, 7.058, 18.991
-181.372, 17.737, 7.080, 19.024
-181.372, 17.500, 7.102, 19.057
-181.371, 17.263, 7.125, 19.090
-181.371, 17.025, 7.147, 19.123
-181.370, 16.786, 7.170, 19.156
-181.370, 16.547, 7.193, 19.189
-181.369, 16.307, 7.216, 19.222
-181.369, 16.065, 7.239, 19.255
-181.369, 15.824, 7.263, 19.288
-181.368, 15.581, 7.286, 19.321
-181.368, 15.338, 7.310, 19.354
-181.367, 15.093, 7.334, 19.387
-181.367, 14.848, 7.357, 19.420
-181.366, 14.602, 7.381, 19.453
-181.366, 14.356, 7.405, 19.486
-181.365, 14.108, 7.429, 19.519
-181.365, 13.860, 7.452, 19.552
-181.364, 13.611, 7.476, 19.585
-181.364, 13.361, 7.500, 19.618
-181.363, 13.111, 7.524, 19.651
-181.363, 12.859, 7.547, 19.684
-181.362, 12.607, 7.571, 19.717
-181.362, 12.354, 7.595, 19.750
-181.361, 12.101, 7.619, 19.783
-181.361, 11.846, 7.643, 19.816
-181.360, 11.591, 7.667, 19.849
-181.360, 11.335, 7.691, 19.882
-181.359, 11.078, 7.715, 19.915
-181.359, 10.820, 7.739, 19.948
-181.358, 10.561, 7.764, 19.981
-181.357, 10.302, 7.788, 20.014
-181.357, 10.042, 7.813, 20.047
-181.356, 9.780, 7.838, 20.080
-181.356, 9.519, 7.863, 20.113
-181.355, 9.256, 7.889, 20.146
-181.355, 8.992, 7.914, 20.179
-181.354, 8.728, 7.939, 20.212
-181.353, 8.462, 7.965, 20.245
-181.353, 8.196, 7.991, 20.278
-181.352, 7.929, 8.016, 20.311
-181.352, 7.661, 8.042, 20.344
-181.351, 7.393, 8.068, 20.377
-181.350, 7.123, 8.094, 20.410
-181.350, 6.853, 8.120, 20.443
-181.349, 6.581, 8.146, 20.476
-181.348, 6.309, 8.172, 20.509
-181.348, 6.036, 8.198, 20.542
-181.347, 5.762, 8.224, 20.575
-181.346, 5.487, 8.251, 20.608
-181.346, 5.212, 8.277, 20.641
-181.345, 4.935, 8.304, 20.674
-181.344, 4.658, 8.330, 20.707
-181.344, 4.379, 8.357, 20.740
-181.343, 4.100, 8.383, 20.773
-181.342, 3.820, 8.410, 20.806
-181.342, 3.539, 8.437, 20.839
-181.341, 3.257, 8.464, 20.872
-181.340, 2.974, 8.491, 20.905
-181.339, 2.690, 8.519, 20.938
-181.339, 2.406, 8.546, 20.971
-181.338, 2.120, 8.573, 21.004
-181.337, 1.834, 8.601, 21.037
-181.336, 1.546, 8.629, 21.070
-181.336, 1.258, 8.656, 21.103
-181.335, 0.969, 8.684, 21.136
-181.334, 0.679, 8.712, 21.169
-181.333, 0.387, 8.740, 21.202
-181.332, 0.095, 8.768, 21.235
-181.332, -0.198, 8.797, 21.268
-181.331, -0.492, 8.825, 21.301
-181.330, -0.786, 8.853, 21.334
-181.329, -1.082, 8.882, 21.367
-181.328, -1.379, 8.910, 21.400
-181.328, -1.677, 8.939, 21.433
-181.327, -1.975, 8.968, 21.466
-181.326, -2.275, 8.997, 21.499
-181.325, -2.576, 9.025, 21.532
-181.324, -2.877, 9.054, 21.565
-181.323, -3.180, 9.084, 21.598
-181.322, -3.483, 9.113, 21.631
-181.321, -3.788, 9.142, 21.664
-181.321, -4.093, 9.171, 21.697
-181.320, -4.400, 9.201, 21.730
-181.319, -4.707, 9.231, 21.763
-181.318, -5.016, 9.260, 21.796
-181.317, -5.325, 9.290, 21.829
-181.316, -5.636, 9.320, 21.862
-181.315, -5.947, 9.350, 21.895
-181.314, -6.259, 9.380, 21.928
-181.313, -6.573, 9.410, 21.961
-181.312, -6.887, 9.441, 21.994
-181.311, -7.203, 9.471, 22.027
-181.310, -7.519, 9.502, 22.060
-181.309, -7.837, 9.532, 22.093
-181.308, -8.155, 9.563, 22.126
-181.307, -8.475, 9.594, 22.159
-181.306, -8.795, 9.625, 22.192
-181.305, -9.117, 9.656, 22.225
-181.304, -9.440, 9.687, 22.258
-181.303, -9.763, 9.718, 22.291
-181.302, -10.088, 9.750, 22.324
-181.301, -10.414, 9.781, 22.357
-181.300, -10.741, 9.813, 22.390
-181.299, -11.069, 9.845, 22.423
-181.297, -11.398, 9.876, 22.456
-181.296, -11.728, 9.908, 22.489
-181.295, -12.059, 9.940, 22.522
-181.294, -12.391, 9.972, 22.555
-181.293, -12.724, 10.005, 22.588
-181.292, -13.058, 10.037, 22.621
-181.291, -13.394, 10.070, 22.654
-181.289, -13.730, 10.102, 22.687
-181.288, -14.068, 10.135, 22.720
-181.287, -14.407, 10.168, 22.753
-181.286, -14.746, 10.200, 22.786
-181.285, -15.087, 10.233, 22.819
-181.283, -15.429, 10.266, 22.852
-181.282, -15.772, 10.300, 22.885
-181.281, -16.116, 10.333, 22.918
-181.280, -16.462, 10.366, 22.951
-181.279, -16.808, 10.400, 22.984
-181.277, -17.155, 10.433, 23.017
-181.276, -17.504, 10.467, 23.050
