-181.392, 67.680, 2.402,  7.606
-181.392, 67.600, 2.410,  7.639
-181.391, 67.520, 2.417,  7.672
-181.391, 67.439, 2.424,  7.705
-181.390, 67.358, 2.432,  7.738
-181.390, 67.277, 2.439,  7.771
-181.389, 67.195, 2.447,  7.804
-181.389, 67.113, 2.454,  7.837
-181.389, 67.031, 2.462,  7.870
-181.388, 66.949, 2.469,  7.903
-181.388, 66.867, 2.477,  7.936
-181.388, 66.784, 2.484,  7.969
-181.387, 66.701, 2.492,  8.002
-181.387, 66.618, 2.500,  8.035
-181.387, 66.534, 2.507,  8.068
-181.386, 66.450, 2.515,  8.101
-181.386, 66.366, 2.523,  8.134
-181.386, 66.282, 2.531,  8.167
-181.385, 66.197, 2.538,  8.200
-181.385, 66.113, 2.546,  8.233
-181.385, 66.027, 2.554,  8.266
-181.385, 65.942, 2.562,  8.299
-181.384, 65.857, 2.569,  8.332
-181.384, 65.771, 2.577,  8.365
-181.384, 65.685, 2.585,  8.398
-181.384, 65.598, 2.593,  8.431
-181.384, 65.512, 2.601,  8.464
-181.384, 65.425, 2.609,  8.497
-181.383, 65.338, 2.617,  8.530
-181.383, 65.250, 2.625,  8.563
-181.383, 65.162, 2.633,  8.596
-181.383, 65.074, 2.641,  8.629
-181.383, 64.986, 2.649,  8.662
-181.383, 64.898, 2.657,  8.695
-181.383, 64.809, 2.665,  8.728
-181.383, 64.720, 2.673,  8.761
-181.382, 64.631, 2.681,  8.794
-181.382, 64.541, 2.690,  8.827
-181.382, 64.451, 2.698,  8.860
-181.382, 64.361, 2.706,  8.893
-181.382, 64.271, 2.715,  8.926
-181.382, 64.180, 2.723,  8.959
-181.382, 64.089, 2.731,  8.992
-181.382, 63.998, 2.740,  9.025
-181.382, 63.906, 2.748,  9.058
-181.382, 63.814, 2.757,  9.091
-181.382, 63.722, 2.765,  9.124
-181.382, 63.630, 2.774,  9.157
-181.382, 63.537, 2.782,  9.190
-181.382, 63.444, 2.791,  9.223
-181.382, 63.351, 2.800,  9.256
-181.382, 63.257, 2.808,  9.289
-181.382, 63.163, 2.817,  9.322
-181.382, 63.069, 2.826,  9.355
-181.382, 62.975, 2.834,  9.388
-181.382, 62.880, 2.843,  9.421
-181.382, 62.785, 2.852,  9.454
-181.382, 62.690, 2.861,  9.487
-181.382, 62.594, 2.870,  9.520
-181.382, 62.498, 2.878,  9.553
-181.382, 62.402, 2.887,  9.586
-181.382, 62.306, 2.896,  9.619
-181.382, 62.209, 2.905,  9.652
-181.382, 62.112, 2.914,  9.685
-181.382, 62.015, 2.923,  9.718
-181.382, 61.917, 2.932,  9.751
-181.382, 61.819, 2.941,  9.784
-181.383, 61.721, 2.950,  9.817
-181.383, 61.622, 2.959,  9.850
-181.383, 61.523, 2.969,  9.883
-181.383, 61.424, 2.978,  9.916
-181.383, 61.325, 2.987,  9.949
-181.383, 61.225, 2.996,  9.982
-181.383, 61.125, 3.006, 10.015
-181.383, 61.024, 3.015, 10.048
-181.383, 60.924, 3.024, 10.081
-181.383, 60.822, 3.034, 10.114
-181.383, 60.721, 3.043, 10.147
-181.383, 60.619, 3.053, 10.180
-181.383, 60.517, 3.062, 10.213
-181.384, 60.415, 3.071, 10.246
-181.384, 60.313, 3.081, 10.279
-181.384, 60.210, 3.091, 10.312
-181.384, 60.106, 3.100, 10.345
-181.384, 60.003, 3.110, 10.378
-181.384, 59.899, 3.119, 10.411
-181.384, 59.795, 3.129, 10.444
-181.384, 59.690, 3.139, 10.477
-181.384, 59.585, 3.149, 10.510
-181.384, 59.480, 3.158, 10.543
-181.384, 59.374, 3.168, 10.576
-181.385, 59.269, 3.178, 10.609
-181.385, 59.162, 3.188, 10.642
-181.385, 59.056, 3.198, 10.675
-181.385, 58.949, 3.208, 10.708
-181.385, 58.842, 3.218, 10.741
-181.385, 58.734, 3.228, 10.774
-181.385, 58.626, 3.238, 10.807
-181.385, 58.518, 3.248, 10.840
-181.386, 58.410, 3.258, 10.873
-181.386, 58.301, 3.268, 10.906
-181.386, 58.192, 3.279, 10.939
-181.386, 58.082, 3.289, 10.972
-181.386, 57.972, 3.299, 11.005
-181.386, 57.862, 3.309, 11.038
-181.386, 57.751, 3.319, 11.071
-181.386, 57.641, 3.330, 11.104
-181.386, 57.529, 3.340, 11.137
-181.387, 57.418, 3.351, 11.170
-181.387, 57.306, 3.361, 11.203
-181.387, 57.193, 3.372, 11.236
-181.387, 57.081, 3.382, 11.269
-181.387, 56.968, 3.393, 11.302
-181.387, 56.854, 3.403, 11.335
-181.387, 56.741, 3.414, 11.368
-181.387, 56.627, 3.425, 11.401
-181.388, 56.512, 3.435, 11.434
-181.388, 56.397, 3.446, 11.467
-181.388, 56.282, 3.457, 11.500
-181.388, 56.167, 3.468, 11.533
-181.388, 56.051, 3.479, 11.566
-181.388, 55.935, 3.490, 11.599
-181.388, 55.818, 3.500, 11.632
-181.388, 55.701, 3.511, 11.665
-181.388, 55.584, 3.522, 11.698
-181.388, 55.466, 3.533, 11.731
-181.388, 55.348, 3.545, 11.764
-181.389, 55.230, 3.556, 11.797
-181.389, 55.111, 3.567, 11.830
-181.389, 54.992, 3.578, 11.863
-181.389, 54.872, 3.589, 11.896
-181.389, 54.752, 3.601, 11.929
-181.389, 54.632, 3.612, 11.962
-181.389, 54.511, 3.623, 11.995
-181.389, 54.390, 3.635, 12.028
-181.389, 54.269, 3.646, 12.061
-181.389, 54.147, 3.657, 12.094
-181.389, 54.025, 3.669, 12.127
-181.390, 53.902, 3.680, 12.160
-181.390, 53.779, 3.692, 12.193
-181.390, 53.656, 3.703, 12.226
-181.390, 53.532, 3.715, 12.259
-181.390, 53.408, 3.727, 12.292
-181.390, 53.283, 3.738, 12.325
-181.390, 53.158, 3.750, 12.358
-181.390, 53.033, 3.762, 12.391
-181.390, 52.907, 3.774, 12.424
-181.390, 52.781, 3.786, 12.457
-181.390, 52.655, 3.797, 12.490
-181.390, 52.528, 3.809, 12.523
-181.390, 52.401, 3.821, 12.556
-181.391, 52.273, 3.833, 12.589
-181.391, 52.145, 3.846, 12.622
-181.391, 52.016, 3.858, 12.655
-181.391, 51.887, 3.870, 12.688
-181.391, 51.758, 3.882, 12.721
-181.391, 51.628, 3.894, 12.754
-181.391, 51.498, 3.907, 12.787
-181.391, 51.368, 3.919, 12.820
-181.391, 51.237, 3.931, 12.853
-181.391, 51.105, 3.943, 12.886
-181.391, 50.974, 3.955, 12.919
-181.391, 50.842, 3.968, 12.952
-181.391, 50.709, 3.980, 12.985
-181.392, 50.576, 3.992, 13.018
-181.392, 50.443, 4.004, 13.051
-181.392, 50.309, 4.016, 13.084
-181.392, 50.175, 4.029, 13.117
-181.392, 50.040, 4.041, 13.150
-181.392, 49.905, 4.054, 13.183
-181.392, 49.770, 4.066, 13.216
-181.392, 49.634, 4.079, 13.249
-181.392, 49.498, 4.091, 13.282
-181.392, 49.361, 4.104, 13.315
-181.392, 49.224, 4.117, 13.348
-181.392, 49.086, 4.129, 13.381
-181.392, 48.948, 4.142, 13.414
-181.393, 48.810, 4.155, 13.447
-181.393, 48.671, 4.168, 13.480
-181.393, 48.532, 4.181, 13.513
-181.393, 48.392, 4.194, 13.546
-181.393, 48.252, 4.207, 13.579
-181.393, 48.111, 4.220, 13.612
-181.393, 47.970, 4.233, 13.645
-181.393, 47.829, 4.246, 13.678
-181.393, 47.687, 4.259, 13.711
-181.393, 47.545, 4.272, 13.744
-181.393, 47.402, 4.286, 13.777
-181.393, 47.259, 4.299, 13.810
-181.393, 47.115, 4.312, 13.843
-181.393, 46.971, 4.326, 13.876
-181.393, 46.827, 4.339, 13.909
-181.393, 46.682, 4.353, 13.942
-181.393, 46.536, 4.366, 13.975
-181.393, 46.390, 4.380, 14.008
-181.393, 46.244, 4.394, 14.041
-181.393, 46.097, 4.407, 14.074
-181.393, 45.950, 4.421, 14.107
-181.393, 45.802, 4.435, 14.140
-181.394, 45.654, 4.448, 14.173
-181.394, 45.505, 4.462, 14.206
-181.394, 45.356, 4.476, 14.239
-181.394, 45.207, 4.490, 14.272
-181.394, 45.057, 4.504, 14.305
-181.394, 44.906, 4.518, 14.338
-181.394, 44.755, 4.532, 14.371
-181.394, 44.604, 4.546, 14.404
-181.394, 44.452, 4.560, 14.437
-181.394, 44.300, 4.574, 14.470
-181.394, 44.147, 4.589, 14.503
-181.394, 43.993, 4.603, 14.536
-181.394, 43.840, 4.617, 14.569
-181.394, 43.685, 4.632, 14.602
-181.394, 43.531, 4.646, 14.635
-181.394, 43.375, 4.661, 14.668
-181.394, 43.220, 4.675, 14.701
-181.394, 43.063, 4.690, 14.734
-181.394, 42.907, 4.704, 14.767
-181.394, 42.749, 4.719, 14.800
-181.394, 42.592, 4.733, 14.833
-181.394, 42.434, 4.748, 14.866
-181.394, 42.275, 4.763, 14.899
-181.394, 42.116, 4.778, 14.932
-181.394, 41.956, 4.793, 14.965
-181.394, 41.796, 4.808, 14.998
-181.394, 41.635, 4.823, 15.031
-181.394, 41.474, 4.838, 15.064
-181.394, 41.313, 4.853, 15.097
-181.394, 41.151, 4.868, 15.130
-181.394, 40.988, 4.883, 15.163
-181.394, 40.825, 4.899, 15.196
-181.394, 40.661, 4.914, 15.229
-181.394, 40.497, 4.929, 15.262
-181.393, 40.332, 4.945, 15.295
-181.393, 40.167, 4.960, 15.328
-181.393, 40.001, 4.976, 15.361
-181.393, 39.835, 4.991, 15.394
-181.393, 39.668, 5.007, 15.427
-181.393, 39.501, 5.023, 15.460
-181.393, 39.333, 5.038, 15.493
-181.393, 39.165, 5.054, 15.526
-181.393, 38.996, 5.070, 15.559
-181.393, 38.827, 5.085, 15.592
-181.393, 38.657, 5.100, 15.625
-181.393, 38.486, 5.110, 15.658
-181.393, 38.316, 5.106, 15.691
-181.393, 38.146, 5.091, 15.724
-181.393, 37.977, 5.076, 15.757
-181.393, 37.809, 5.067, 15.790
-181.393, 37.640, 5.064, 15.823
-181.393, 37.471, 5.067, 15.856
-181.393, 37.302, 5.076, 15.889
-181.392, 37.132, 5.092, 15.922
-181.392, 36.962, 5.115, 15.955
-181.392, 36.791, 5.143, 15.988
-181.392, 36.618, 5.177, 16.021
-181.392, 36.444, 5.215, 16.054
-181.392, 36.269, 5.255, 16.087
-181.392, 36.093, 5.297, 16.120
-181.392, 35.915, 5.338, 16.153
-181.392, 35.736, 5.378, 16.186
-181.392, 35.556, 5.415, 16.219
-181.392, 35.374, 5.448, 16.252
-181.391, 35.192, 5.477, 16.285
-181.391, 35.008, 5.502, 16.318
-181.391, 34.824, 5.522, 16.351
-181.391, 34.640, 5.538, 16.384
-181.391, 34.455, 5.550, 16.417
-181.391, 34.270, 5.560, 16.450
-181.391, 34.085, 5.567, 16.483
-181.391, 33.899, 5.573, 16.516
-181.391, 33.713, 5.578, 16.549
-181.390, 33.527, 5.583, 16.582
-181.390, 33.341, 5.588, 16.615
-181.390, 33.155, 5.594, 16.648
-181.390, 32.968, 5.602, 16.681
-181.390, 32.781, 5.612, 16.714
-181.390, 32.594, 5.624, 16.747
-181.390, 32.406, 5.638, 16.780
-181.389, 32.218, 5.655, 16.813
-181.389, 32.029, 5.674, 16.846
-181.389, 31.839, 5.695, 16.879
-181.389, 31.648, 5.718, 16.912
-181.389, 31.457, 5.742, 16.945
-181.389, 31.265, 5.767, 16.978
-181.389, 31.072, 5.793, 17.011
-181.388, 30.878, 5.820, 17.044
-181.388, 30.683, 5.845, 17.077
-181.388, 30.488, 5.871, 17.110
-181.388, 30.291, 5.895, 17.143
-181.388, 30.094, 5.918, 17.176
-181.387, 29.896, 5.940, 17.209
-181.387, 29.697, 5.960, 17.242
-181.387, 29.498, 5.979, 17.275
-181.387, 29.299, 5.997, 17.308
-181.387, 29.098, 6.014, 17.341
-181.386, 28.897, 6.030, 17.374
-181.386, 28.696, 6.045, 17.407
-181.386, 28.494, 6.060, 17.440
-181.386, 28.292, 6.076, 17.473
-181.386, 28.089, 6.091, 17.506
-181.385, 27.885, 6.107, 17.539
-181.385, 27.681, 6.123, 17.572
-181.385, 27.477, 6.140, 17.605
-181.385, 27.271, 6.158, 17.638
-181.385, 27.066, 6.177, 17.671
-181.384, 26.859, 6.197, 17.704
-181.384, 26.652, 6.217, 17.737
-181.384, 26.444, 6.238, 17.770
-181.384, 26.236, 6.260, 17.803
-181.383, 26.026, 6.282, 17.836
-181.383, 25.816, 6.305, 17.869
-181.383, 25.605, 6.328, 17.902
-181.383, 25.394, 6.350, 17.935
-181.382, 25.181, 6.373, 17.968
-181.382, 24.968, 6.395, 18.001
-181.382, 24.755, 6.417, 18.034
-181.381, 24.540, 6.438, 18.067
-181.381, 24.325, 6.459, 18.100
-181.381, 24.109, 6.480, 18.133
-181.381, 23.892, 6.500, 18.166
-181.380, 23.675, 6.520, 18.199
-181.380, 23.457, 6.540, 18.232
-181.380, 23.239, 6.560, 18.265
-181.379, 23.020, 6.579, 18.298
-181.379, 22.800, 6.599, 18.331
-181.379, 22.579, 6.619, 18.364
-181.378, 22.358, 6.639, 18.397
-181.378, 22.136, 6.659, 18.430
-181.378, 21.914, 6.680, 18.463
-181.378, 21.690, 6.701, 18.496
-181.377, 21.466, 6.723, 18.529
-181.377, 21.242, 6.745, 18.562
-181.377, 21.016, 6.767, 18.595
-181.376, 20.790, 6.789, 18.628
-181.376, 20.563, 6.812, 18.661
-181.375, 20.335, 6.834, 18.694
-181.375, 20.107, 6.857, 18.727
-181.375, 19.878, 6.879, 18.760
-181.374, 19.648, 6.901, 18.793
-181.374, 19.417, 6.923, 18.826
-181.374, 19.186, 6.945, 18.859
-181.373, 18.954, 6.967, 18.892
-181.373, 18.721, 6.988, 18.925
-181.372, 18.487, 7.010, 18.958
-181.372, 18.253, 7.032, 18.991
-181.372, 18.018, 7.054, 19.024
-181.371, 17.782, 7.076, 19.057
-181.371, 17.546, 7.098, 19.090
-181.370, 17.309, 7.121, 19.123
-181.370, 17.071, 7.143, 19.156
-181.370, 16.832, 7.166, 19.189
-181.369, 16.592, 7.189, 19.222
-181.369, 16.352, 7.212, 19.255
-181.368, 16.111, 7.236, 19.288
-181.368, 15.869, 7.259, 19.321
-181.367, 15.627, 7.283, 19.354
-181.367, 15.383, 7.306, 19.387
-181.367, 15.139, 7.330, 19.420
-181.366, 14.894, 7.353, 19.453
-181.366, 14.648, 7.377, 19.486
-181.365, 14.402, 7.401, 19.519
-181.365, 14.155, 7.424, 19.552
-181.364, 13.906, 7.448, 19.585
-181.364, 13.658, 7.472, 19.618
-181.363, 13.408, 7.495, 19.651
-181.363, 13.157, 7.519, 19.684
-181.362, 12.906, 7.543, 19.717
-181.362, 12.654, 7.566, 19.750
-181.361, 12.401, 7.590, 19.783
-181.361, 12.148, 7.614, 19.816
-181.360, 11.893, 7.638, 19.849
-181.360, 11.638, 7.662, 19.882
-181.359, 11.382, 7.686, 19.915
-181.359, 11.125, 7.711, 19.948
-181.358, 10.868, 7.735, 19.981
-181.357, 10.609, 7.759, 20.014
-181.357, 10.350, 7.784, 20.047
-181.356, 10.090, 7.809, 20.080
-181.356, 9.829, 7.834, 20.113
-181.355, 9.567, 7.859, 20.146
-181.355, 9.304, 7.884, 20.179
-181.354, 9.041, 7.909, 20.212
-181.353, 8.777, 7.935, 20.245
-181.353, 8.512, 7.960, 20.278
-181.352, 8.246, 7.986, 20.311
-181.352, 7.979, 8.011, 20.344
-181.351, 7.711, 8.037, 20.377
-181.350, 7.443, 8.063, 20.410
-181.350, 7.173, 8.089, 20.443
-181.349, 6.903, 8.115, 20.476
-181.348, 6.632, 8.141, 20.509
-181.348, 6.360, 8.167, 20.542
-181.347, 6.087, 8.193, 20.575
-181.346, 5.813, 8.220, 20.608
-181.346, 5.538, 8.246, 20.641
-181.345, 5.263, 8.272, 20.674
-181.344, 4.986, 8.299, 20.707
-181.344, 4.709, 8.325, 20.740
-181.343, 4.431, 8.352, 20.773
-181.342, 4.152, 8.379, 20.806
-181.342, 3.872, 8.405, 20.839
-181.341, 3.591, 8.432, 20.872
-181.340, 3.309, 8.459, 20.905
-181.340, 3.027, 8.486, 20.938
-181.339, 2.743, 8.514, 20.971
-181.338, 2.458, 8.541, 21.004
-181.337, 2.173, 8.568, 21.037
-181.337, 1.887, 8.596, 21.070
-181.336, 1.600, 8.624, 21.103
-181.335, 1.311, 8.651, 21.136
-181.334, 1.022, 8.679, 21.169
-181.333, 0.732, 8.707, 21.202
-181.333, 0.441, 8.735, 21.235
-181.332, 0.149, 8.763, 21.268
-181.331, -0.143, 8.791, 21.301
-181.330, -0.437, 8.820, 21.334
-181.329, -0.732, 8.848, 21.367
-181.329, -1.027, 8.876, 21.400
-181.328, -1.324, 8.905, 21.433
-181.327, -1.622, 8.934, 21.466
-181.326, -1.920, 8.962, 21.499
-181.325, -2.220, 8.991, 21.532
-181.324, -2.520, 9.020, 21.565
-181.324, -2.821, 9.049, 21.598
-181.323, -3.124, 9.078, 21.631
-181.322, -3.427, 9.107, 21.664
-181.321, -3.731, 9.136, 21.697
-181.320, -4.037, 9.166, 21.730
-181.319, -4.343, 9.195, 21.763
-181.318, -4.650, 9.225, 21.796
-181.317, -4.959, 9.255, 21.829
-181.316, -5.268, 9.285, 21.862
-181.315, -5.578, 9.315, 21.895
-181.314, -5.889, 9.345, 21.928
-181.313, -6.202, 9.375, 21.961
-181.312, -6.515, 9.405, 21.994
-181.311, -6.829, 9.436, 22.027
-181.311, -7.144, 9.466, 22.060
-181.310, -7.461, 9.497, 22.093
-181.309, -7.778, 9.527, 22.126
-181.307, -8.096, 9.558, 22.159
-181.306, -8.416, 9.589, 22.192
-181.305, -8.736, 9.620, 22.225
-181.304, -9.058, 9.651, 22.258
-181.303, -9.380, 9.682, 22.291
-181.302, -9.704, 9.713, 22.324
-181.301, -10.028, 9.744, 22.357
-181.300, -10.354, 9.775, 22.390
-181.299, -10.680, 9.807, 22.423
-181.298, -11.008, 9.838, 22.456
-181.297, -11.337, 9.870, 22.489
-181.296, -11.667, 9.902, 22.522
-181.295, -11.998, 9.934, 22.555
-181.294, -12.329, 9.966, 22.588
-181.292, -12.662, 9.998, 22.621
-181.291, -12.997, 10.030, 22.654
-181.290, -13.332, 10.063, 22.687
-181.289, -13.668, 10.095, 22.720
-181.288, -14.005, 10.128, 22.753
-181.287, -14.344, 10.161, 22.786
-181.285, -14.683, 10.194, 22.819
-181.284, -15.024, 10.227, 22.852
-181.283, -15.366, 10.260, 22.885
-181.282, -15.709, 10.294, 22.918
-181.281, -16.053, 10.327, 22.951
-181.279, -16.398, 10.360, 22.984
-181.278, -16.744, 10.394, 23.017
