309.029, 129.491, 4.256,  4.379 False
308.886, 129.491, 4.287,  4.412 False
308.743, 129.491, 4.319,  4.445 False
308.598, 129.491, 4.350,  4.478 False
308.452, 129.491, 4.382,  4.511 False
308.305, 129.491, 4.413,  4.544 False
308.157, 129.491, 4.445,  4.577 False
308.008, 129.491, 4.476,  4.610 False
307.858, 129.491, 4.508,  4.643 False
307.707, 129.491, 4.539,  4.676 False
307.555, 129.491, 4.571,  4.709 False
307.402, 129.491, 4.601,  4.742 False
307.248, 129.491, 4.633,  4.775 False
307.093, 129.491, 4.664,  4.808 False
306.936, 129.490, 4.696,  4.841 False
306.779, 129.490, 4.726,  4.874 False
306.621, 129.490, 4.758,  4.907 False
306.461, 129.490, 4.788,  4.940 False
306.301, 129.490, 4.820,  4.973 False
306.140, 129.490, 4.850,  5.006 False
305.977, 129.490, 4.882,  5.039 False
305.814, 129.490, 4.912,  5.072 False
305.649, 129.490, 4.944,  5.105 False
305.484, 129.490, 4.974,  5.138 False
305.317, 129.490, 5.006,  5.171 False
305.149, 129.490, 5.035,  5.204 False
304.981, 129.490, 5.068,  5.237 False
304.811, 129.490, 5.097,  5.270 False
304.640, 129.490, 5.130,  5.303 False
304.469, 129.490, 5.160,  5.336 False
304.296, 129.491, 5.192,  5.369 False
304.122, 129.491, 5.217,  5.402 False
303.948, 129.492, 5.239,  5.435 False
303.773, 129.492, 5.242,  5.468 False
303.598, 129.492, 5.240,  5.501 False
303.424, 129.494, 5.242,  5.534 False
303.249, 129.497, 5.255,  5.567 False
303.074, 129.500, 5.275,  5.600 False
302.897, 129.503, 5.306,  5.633 False
302.719, 129.506, 5.341,  5.666 False
302.540, 129.509, 5.384,  5.699 False
302.359, 129.512, 5.426,  5.732 False
302.177, 129.515, 5.472,  5.765 False
301.993, 129.518, 5.515,  5.798 False
301.808, 129.522, 5.559,  5.831 False
301.622, 129.526, 5.599,  5.864 False
301.434, 129.530, 5.640,  5.897 False
301.245, 129.535, 5.677,  5.930 False
301.055, 129.540, 5.715,  5.963 False
300.864, 129.546, 5.748,  5.996 False
300.671, 129.554, 5.784,  6.029 False
300.478, 129.560, 5.819,  6.062 False
300.283, 129.567, 5.855,  6.095 False
300.087, 129.573, 5.888,  6.128 False
299.890, 129.580, 5.923,  6.161 False
299.691, 129.587, 5.956,  6.194 False
299.492, 129.594, 5.990,  6.227 False
299.292, 129.601, 6.022,  6.260 False
299.090, 129.608, 6.056,  6.293 False
298.888, 129.616, 6.087,  6.326 False
298.684, 129.623, 6.121,  6.359 False
298.479, 129.631, 6.153,  6.392 False
298.273, 129.639, 6.187,  6.425 False
298.067, 129.647, 6.218,  6.458 False
297.859, 129.656, 6.251,  6.491 False
297.650, 129.666, 6.282,  6.524 False
297.439, 129.675, 6.316,  6.557 False
297.228, 129.686, 6.346,  6.590 False
297.016, 129.697, 6.379,  6.623 False
296.803, 129.709, 6.409,  6.656 False
296.589, 129.721, 6.443,  6.689 False
296.374, 129.735, 6.473,  6.722 False
296.158, 129.748, 6.506,  6.755 False
295.940, 129.762, 6.536,  6.788 False
295.722, 129.777, 6.569,  6.821 False
295.503, 129.792, 6.599,  6.854 False
295.283, 129.809, 6.632,  6.887 False
295.061, 129.823, 6.662,  6.920 False
294.839, 129.838, 6.694,  6.953 False
294.615, 129.855, 6.722,  6.986 False
294.391, 129.873, 6.753,  7.019 False
294.166, 129.890, 6.782,  7.052 False
293.940, 129.907, 6.814,  7.085 False
293.713, 129.925, 6.841,  7.118 False
293.484, 129.943, 6.872,  7.151 False
293.256, 129.963, 6.899,  7.184 False
293.026, 129.982, 6.930,  7.217 False
292.795, 130.002, 6.958,  7.250 False
292.563, 130.024, 6.989,  7.283 False
292.330, 130.045, 7.017,  7.316 False
292.096, 130.066, 7.049,  7.349 False
291.862, 130.088, 7.077,  7.382 False
291.626, 130.111, 7.108,  7.415 False
291.389, 130.133, 7.136,  7.448 False
291.152, 130.154, 7.167,  7.481 False
290.913, 130.175, 7.195,  7.514 False
290.673, 130.197, 7.227,  7.547 False
290.433, 130.218, 7.254,  7.580 False
290.191, 130.240, 7.285,  7.613 False
289.948, 130.261, 7.313,  7.646 False
289.705, 130.283, 7.344,  7.679 False
289.460, 130.304, 7.371,  7.712 False
289.215, 130.325, 7.402,  7.745 False
288.968, 130.347, 7.429,  7.778 False
288.721, 130.367, 7.460,  7.811 False
288.472, 130.388, 7.487,  7.844 False
288.223, 130.409, 7.518,  7.877 False
287.972, 130.430, 7.545,  7.910 False
287.721, 130.451, 7.576,  7.943 False
287.468, 130.472, 7.603,  7.976 False
287.215, 130.493, 7.633,  8.009 False
286.961, 130.514, 7.660,  8.042 False
286.706, 130.535, 7.691,  8.075 False
286.449, 130.556, 7.718,  8.108 False
286.192, 130.576, 7.749,  8.141 False
285.934, 130.597, 7.777,  8.174 False
285.675, 130.617, 7.807,  8.207 False
285.415, 130.637, 7.835,  8.240 False
285.154, 130.658, 7.866,  8.273 False
284.891, 130.677, 7.893,  8.306 False
284.628, 130.695, 7.923,  8.339 False
284.364, 130.713, 7.951,  8.372 False
284.099, 130.730, 7.983,  8.405 False
283.832, 130.746, 8.009,  8.438 False
283.565, 130.761, 8.041,  8.471 False
283.297, 130.776, 8.069,  8.504 False
283.027, 130.789, 8.101,  8.537 False
282.757, 130.801, 8.128,  8.570 False
282.485, 130.812, 8.160,  8.603 False
282.213, 130.822, 8.188,  8.636 False
281.939, 130.831, 8.220,  8.669 False
281.665, 130.842, 8.248,  8.702 False
281.389, 130.852, 8.272,  8.735 False
281.113, 130.861, 8.292,  8.768 False
280.837, 130.871, 8.308,  8.801 False
280.560, 130.880, 8.322,  8.834 False
280.282, 130.888, 8.334,  8.867 False
280.005, 130.896, 8.344,  8.900 False
279.727, 130.904, 8.353,  8.933 False
279.448, 130.911, 8.360,  8.966 False
279.170, 130.917, 8.366,  8.999 False
278.891, 130.923, 8.372,  9.032 False
278.612, 130.929, 8.377,  9.065 False
278.333, 130.934, 8.381,  9.098 False
278.053, 130.940, 8.385,  9.131 False
277.774, 130.945, 8.388,  9.164 False
277.494, 130.950, 8.391,  9.197 False
277.215, 130.954, 8.393,  9.230 False
276.935, 130.957, 8.395,  9.263 False
276.655, 130.960, 8.396,  9.296 False
276.375, 130.964, 8.398,  9.329 False
276.096, 130.966, 8.398,  9.362 False
275.816, 130.967, 8.399,  9.395 False
275.536, 130.968, 8.400,  9.428 False
275.256, 130.970, 8.400,  9.461 False
274.976, 130.971, 8.401,  9.494 False
274.696, 130.972, 8.401,  9.527 False
274.416, 130.972, 8.400,  9.560 False
274.136, 130.972, 8.400,  9.593 False
273.856, 130.972, 8.400,  9.626 False
273.576, 130.971, 8.400,  9.659 False
273.296, 130.971, 8.399,  9.692 False
273.016, 130.969, 8.398,  9.725 False
272.736, 130.967, 8.398,  9.758 False
272.456, 130.965, 8.397,  9.791 False
272.176, 130.964, 8.397,  9.824 False
271.897, 130.961, 8.396,  9.857 False
271.617, 130.959, 8.395,  9.890 False
271.337, 130.956, 8.394,  9.923 False
271.057, 130.952, 8.393,  9.956 False
270.778, 130.949, 8.392,  9.989 False
270.498, 130.946, 8.391, 10.022 False
270.218, 130.942, 8.390, 10.055 False
269.939, 130.938, 8.389, 10.088 False
269.659, 130.933, 8.388, 10.121 False
269.380, 130.929, 8.387, 10.154 False
269.100, 130.924, 8.386, 10.187 False
268.821, 130.918, 8.385, 10.220 False
268.541, 130.912, 8.384, 10.253 False
268.262, 130.907, 8.383, 10.286 False
267.982, 130.901, 8.382, 10.319 False
267.703, 130.895, 8.382, 10.352 False
267.424, 130.888, 8.380, 10.385 False
267.145, 130.881, 8.379, 10.418 False
266.865, 130.875, 8.379, 10.451 False
266.586, 130.868, 8.378, 10.484 False
266.307, 130.860, 8.377, 10.517 False
266.028, 130.853, 8.376, 10.550 False
265.749, 130.846, 8.375, 10.583 False
265.470, 130.838, 8.374, 10.616 False
265.191, 130.830, 8.373, 10.649 False
264.912, 130.823, 8.372, 10.682 False
264.633, 130.815, 8.371, 10.715 False
264.354, 130.807, 8.370, 10.748 False
264.075, 130.798, 8.370, 10.781 False
263.796, 130.790, 8.369, 10.814 False
263.518, 130.781, 8.368, 10.847 False
263.239, 130.772, 8.367, 10.880 False
262.960, 130.763, 8.366, 10.913 False
262.681, 130.754, 8.366, 10.946 False
262.403, 130.745, 8.365, 10.979 False
262.124, 130.736, 8.364, 11.012 False
261.845, 130.727, 8.363, 11.045 False
261.567, 130.717, 8.363, 11.078 False
261.288, 130.708, 8.362, 11.111 False
261.010, 130.698, 8.361, 11.144 False
260.731, 130.688, 8.360, 11.177 False
260.453, 130.677, 8.360, 11.210 False
260.174, 130.667, 8.359, 11.243 False
259.896, 130.657, 8.359, 11.276 False
259.618, 130.646, 8.358, 11.309 False
259.339, 130.636, 8.357, 11.342 False
259.061, 130.625, 8.357, 11.375 False
258.782, 130.614, 8.356, 11.408 False
258.504, 130.604, 8.356, 11.441 False
258.226, 130.593, 8.355, 11.474 False
257.948, 130.582, 8.355, 11.507 False
257.669, 130.571, 8.354, 11.540 False
257.391, 130.560, 8.354, 11.573 False
257.113, 130.548, 8.353, 11.606 False
256.835, 130.537, 8.353, 11.639 False
256.556, 130.526, 8.352, 11.672 False
256.278, 130.514, 8.352, 11.705 False
256.000, 130.503, 8.351, 11.738 False
255.722, 130.491, 8.351, 11.771 False
255.444, 130.480, 8.350, 11.804 False
255.166, 130.468, 8.350, 11.837 False
254.888, 130.457, 8.349, 11.870 False
254.610, 130.445, 8.349, 11.903 False
254.332, 130.433, 8.349, 11.936 False
254.054, 130.421, 8.348, 11.969 False
253.776, 130.409, 8.348, 12.002 False
253.498, 130.397, 8.347, 12.035 False
253.220, 130.385, 8.347, 12.068 False
252.942, 130.373, 8.347, 12.101 False
252.664, 130.361, 8.346, 12.134 False
252.386, 130.349, 8.346, 12.167 False
252.108, 130.337, 8.346, 12.200 False
251.830, 130.325, 8.345, 12.233 False
251.552, 130.313, 8.345, 12.266 False
251.274, 130.301, 8.345, 12.299 False
250.996, 130.289, 8.345, 12.332 False
250.718, 130.276, 8.344, 12.365 False
250.440, 130.264, 8.344, 12.398 False
250.163, 130.252, 8.344, 12.431 False
249.885, 130.240, 8.343, 12.464 False
249.607, 130.227, 8.343, 12.497 False
249.329, 130.215, 8.343, 12.530 False
249.051, 130.203, 8.343, 12.563 False
248.773, 130.191, 8.342, 12.596 False
248.496, 130.178, 8.342, 12.629 False
248.218, 130.165, 8.342, 12.662 False
247.940, 130.153, 8.342, 12.695 False
247.662, 130.140, 8.341, 12.728 False
247.385, 130.128, 8.341, 12.761 False
247.107, 130.115, 8.341, 12.794 False
246.829, 130.103, 8.341, 12.827 False
246.551, 130.090, 8.341, 12.860 False
246.274, 130.078, 8.341, 12.893 False
245.996, 130.065, 8.340, 12.926 False
245.718, 130.053, 8.340, 12.959 False
245.440, 130.041, 8.340, 12.992 False
245.163, 130.028, 8.340, 13.025 False
244.885, 130.016, 8.340, 13.058 False
244.607, 130.004, 8.339, 13.091 False
244.330, 129.991, 8.339, 13.124 False
244.052, 129.979, 8.339, 13.157 False
243.774, 129.967, 8.339, 13.190 False
243.496, 129.955, 8.339, 13.223 False
243.219, 129.943, 8.339, 13.256 False
242.941, 129.931, 8.339, 13.289 False
242.663, 129.919, 8.338, 13.322 False
242.386, 129.907, 8.338, 13.355 False
242.108, 129.895, 8.338, 13.388 False
241.830, 129.883, 8.338, 13.421 False
241.553, 129.871, 8.338, 13.454 False
241.275, 129.859, 8.338, 13.487 False
240.997, 129.847, 8.338, 13.520 False
240.720, 129.836, 8.338, 13.553 False
240.442, 129.824, 8.337, 13.586 False
240.164, 129.812, 8.337, 13.619 False
239.887, 129.801, 8.337, 13.652 False
239.609, 129.789, 8.337, 13.685 False
239.331, 129.778, 8.337, 13.718 False
239.054, 129.766, 8.337, 13.751 False
238.776, 129.755, 8.337, 13.784 False
238.498, 129.744, 8.337, 13.817 False
238.221, 129.733, 8.337, 13.850 False
237.943, 129.722, 8.336, 13.883 False
237.665, 129.711, 8.336, 13.916 False
237.388, 129.700, 8.336, 13.949 False
237.110, 129.689, 8.336, 13.982 False
236.832, 129.678, 8.336, 14.015 False
236.555, 129.668, 8.336, 14.048 False
236.277, 129.657, 8.336, 14.081 False
235.999, 129.647, 8.336, 14.114 False
235.722, 129.636, 8.336, 14.147 False
235.444, 129.626, 8.336, 14.180 False
235.166, 129.616, 8.336, 14.213 False
234.889, 129.606, 8.336, 14.246 False
234.611, 129.596, 8.336, 14.279 False
234.333, 129.586, 8.336, 14.312 False
234.056, 129.576, 8.335, 14.345 False
233.778, 129.567, 8.335, 14.378 False
233.500, 129.557, 8.335, 14.411 False
233.223, 129.548, 8.335, 14.444 False
232.945, 129.538, 8.335, 14.477 False
232.667, 129.529, 8.335, 14.510 False
232.390, 129.520, 8.335, 14.543 False
232.112, 129.511, 8.335, 14.576 False
231.834, 129.501, 8.335, 14.609 False
231.557, 129.493, 8.335, 14.642 False
231.279, 129.484, 8.335, 14.675 False
231.001, 129.475, 8.335, 14.708 False
230.723, 129.466, 8.335, 14.741 False
230.446, 129.458, 8.335, 14.774 False
230.168, 129.449, 8.335, 14.807 False
229.890, 129.441, 8.335, 14.840 False
229.613, 129.433, 8.334, 14.873 False
229.335, 129.425, 8.334, 14.906 False
229.057, 129.417, 8.334, 14.939 False
228.780, 129.409, 8.334, 14.972 False
228.502, 129.401, 8.334, 15.005 False
228.224, 129.393, 8.334, 15.038 False
227.946, 129.386, 8.334, 15.071 False
227.669, 129.378, 8.334, 15.104 False
227.391, 129.371, 8.334, 15.137 False
227.113, 129.363, 8.334, 15.170 False
226.836, 129.356, 8.334, 15.203 False
226.558, 129.349, 8.334, 15.236 False
226.280, 129.342, 8.334, 15.269 False
226.002, 129.334, 8.334, 15.302 False
225.725, 129.328, 8.334, 15.335 False
225.447, 129.321, 8.334, 15.368 False
225.169, 129.314, 8.334, 15.401 False
224.892, 129.307, 8.334, 15.434 False
224.614, 129.301, 8.334, 15.467 False
224.336, 129.294, 8.334, 15.500 False
224.058, 129.288, 8.334, 15.533 False
223.781, 129.282, 8.334, 15.566 False
223.503, 129.275, 8.334, 15.599 False
223.225, 129.269, 8.334, 15.632 False
222.947, 129.264, 8.334, 15.665 False
222.670, 129.258, 8.334, 15.698 False
222.392, 129.252, 8.334, 15.731 False
222.114, 129.247, 8.334, 15.764 False
221.836, 129.241, 8.334, 15.797 False
221.559, 129.236, 8.334, 15.830 False
221.281, 129.231, 8.334, 15.863 False
221.003, 129.226, 8.334, 15.896 False
220.725, 129.220, 8.334, 15.929 False
220.448, 129.215, 8.334, 15.962 False
220.170, 129.211, 8.334, 15.995 False
219.892, 129.206, 8.334, 16.028 False
219.615, 129.201, 8.334, 16.061 False
219.337, 129.197, 8.333, 16.094 False
219.059, 129.193, 8.333, 16.127 False
218.781, 129.189, 8.334, 16.160 False
218.504, 129.184, 8.334, 16.193 False
218.226, 129.180, 8.334, 16.226 False
217.948, 129.176, 8.334, 16.259 False
217.670, 129.172, 8.334, 16.292 False
217.392, 129.169, 8.334, 16.325 False
